Object ID,Last Year's Month,ADDRESS,Primary Category for Calendar,Category,GA,Festival Name,Website,FilmFreeway / Submissions,Date Changes & Cancellations due to COVID-19,Start Date,End Date,City,State,First Submission Deadline,Last Submission Deadline,Oscar Qualifying (Short Subject),Oscar Qualifying (Doc Short),Film Fest Alliance,Category Start,General,Documentary,Short,Women's,LGBTQ+,Jewish,"Black, African, Afr. Am. (etc)","Asian, As. Am. (etc)","Latino, Latin American (etc)","Native American, Indigenous (etc)","Muslim, Arab, Arab Am. (etc)","Misc. Ethnic, Cultural, Foreign Focus (etc)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Horror,Underground,Animation,Comedy,Student,Misc. Niche,"Environment, Outdoor, Adventure, Wildlife","Social Justice, Peace",Children's,Dance,Christian,"Experimental, Video Art (etc)"
869,,"6404 Hillcrest Park Ct Mobile, AL 36695 United States",General,General,,Azalea Film Festival,http://www.azaleafilmfestival.com,https://filmfreeway.com/AzaleaFilmFestival,Postponed (working on summer dates),4/3/2020,4/4/2020,Mobile,AL,6/15/2019,1/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
55,,"202 East Pratt Street, Baltimore, Maryland 21202","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)","Short, Genre",,Balticon Short Film Festival,https://www.balticon.org/wp53/,https://filmfreeway.com/BalticonShortFilmFestival,"Canceled, but presenting free virtual events May 22-24",5/24/2020,5/24/2020,Baltimore,MD,2/28/2020,3/31/2020,,,,,,,x,,,,,,,,,,x,,,,,,,,,,,,
56,,"1711 North Charles Street, Baltimore, Maryland 21201","Black, African, Afr. Am. (etc)",Black/African/African American,,Baltimore International Black Film Festival,http://www.bibff.com/,https://filmfreeway.com/BaltimoreInternationalBlackFilmFestival,,10/7/2020,10/12/2020,Baltimore,MD,12/15/2019,9/6/2020,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
770,7,"30 Lafayette Ave, Brooklyn, NY 11217",General,General,,Bam Cinemafest,https://www.bam.org,---,Canceled,tbd,tbd,Brooklyn,NY,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
766,,"525 W. Okmulgee Ave Muskogee, OK 74401",General,General,,Bare Bones International Film & Music Festival,http://www.barebonesfilmfestival.org/,https://filmfreeway.com/BareBonesFilmFestival,Postponed until further notice,4/21/2020,4/26/2020,Muskogee,OK,7/31/2019,12/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
57,,"100 Lafayette St., 70801 Baton Rouge, Louisiana",Jewish,Jewish,,Baton Rouge Jewish Film Festival,https://brjff.com/,---,,1/15/2020,1/20/2020,Baton Rouge,LA,---,---,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
58,,"6114 La Salle Ave. #648 Oakland, CA 94611",Children's,Children's,,Bay Area International Childrens Film Festival,http://baicff.com/,https://filmfreeway.com/BAICFF,,2/15/2020,2/16/2020,Oakland,CA,8/31/2019,9/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
59,,"Beaufort, SC 29901",General,General,,Beaufort International Film Festival,https://www.beaufortfilmfestival.com/,https://filmfreeway.com/BeaufortInternationalFilmFestival,,2/18/2020,2/23/2020,Beaufort,SC,5/31/2019,10/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
910,,"114 W. Magnolia St., Bellingham, Washington 98225 United States",Documentary,"Social Justice/Peace, Documentary",,Bellingham Human Rights Film Festival,https://bhrff.webs.com,https://filmfreeway.com/BellinghamHumanRightsFilm,,2/20/2020,2/29/2020,Bellingham,WA,10/15/2019,10/15/2019,,,,,,x,,,,,,,,,,,,,,,,,,,x,,,,
60,,"444 E. Grand Ave. Suite 100 Beloit, WI 53511",General,General,,Beloit International Film Festival,https://beloitfilmfest.org/,https://filmfreeway.com/BeloitInternationalFilmFestival,,2/21/2020,3/1/2020,Beloit,WI,5/31/2019,10/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
61,,"1000 NW Wall Street Suite 240 Bend, Oregon 97703 United States",General,General,,BendFilm Festival,http://www.bendfilm.org/,https://filmfreeway.com/BendFilm,Switched to virtual & drive-in Oct 8-25,10/8/2020,10/11/2020,Bend,OR,2/12/2020,6/10/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
822,10,"1017 L Street #379, Sacramento CA 95814",LGBTQ+,LGBTQ+,,BENT: Sacramento LGBTQ Film Festival,https://bentfilmfest.org/,https://bentfilmfest.org/submityourfilm/,,tbd,tbd,Sacramento,CA,tbd,tbd,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
62,,"640 B Street Bentonville, AR 72712 United States",General,General,,Bentonville Film Festival,http://bentonv...festival.com/,https://filmfreeway.com/BentonvilleFilmFestival,New Dates: Aug 5-8,4/29/2020,5/2/2020,Bentonville,AR,10/10/2019,1/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
63,10,"1939 Addison St, Berkeley, CA 94704",General,General,,Berkeley Video Film Festival,http://www.berkeleyvideofilmfest.org/,---,,tbd,tbd,Berkeley,CA,7/25/2020,7/25/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
64,,"Great Barrington, MA 01230",General,General,,Berkshire International Film Festival,https://www.biffma.org/,https://filmfreeway.com/berkshireinternationalfilmfestival,New Dates: Sept 10-13,5/28/2020,5/31/2020,Great Barrington,MA,12/31/2019,3/20/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
806,,"588 Sutter Street Suite 325 San Francisco, California 94102",Misc. Niche,Misc. Niche,,Best Actors Film Festival,http://www.actorsfestival.com/,https://filmfreeway.com/BestActorsFilmFestival,,10/16/2020,10/17/2020,San Francisco,CA,12/31/2019,8/15/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
65,,"7700 Old Georgetown Road Lobby Level Bethesda, MD 20814",Documentary,"Short, Documentary",,Bethesda Film Festival,https://www.bethesda.org/bethesda/bethesda-film-fest,https://filmfreeway.com/BethesdaFilmFest,Postponed ,3/27/2020,3/28/2020,Bethesda,MD,1/3/2020,1/3/2020,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,
66,,"9663 Santa Monica Blvd. #777 Beverly Hills, CA 90210 United States",General,General,,Beverly Hills Film Festival,http://www.bev...festival.com/,https://filmfreeway.com/BeverlyHillsFilmFestival,Postponed until further notice,4/1/2020,4/5/2020,Beverly Hills,CA,7/31/2019,1/5/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
987,6,"70A Greenwich Ave., New York, New York 10011 United States",Misc. Niche,Misc. Niche,,Bicycle Film Festival,http://www.bicyclefilmfestival.com,https://filmfreeway.com/BicycleFilmFestival,Postponed; Date TBD,6/16/2020,6/21/2020,New York,NY,3/27/2020,3/27/2020,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
67,,"333 West 23rd Street, New York, New York 10011",General,General,,Big Apple Film Festival,https://www.bigapplefilmfestival.com/,https://filmfreeway.com/BigAppleFilmFestival,,11/11/2020,11/15/2020,New York,NY,11/25/2019,1/24/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
834,,"1000 Bourbon St., New Orleans, LA 70116",General,General,,Big Easy International Film Festival,http://bigeasyinternationalfilmfestival.com,https://filmfreeway.com/BigEasyInternationalFilmFestival,New Dates: April 17-19,3/27/2020,3/29/2020,New Orleans,LA,9/20/2019,1/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
68,,"1100 Lincoln Drive, Room 1101 Carbondale, IL 62901",General,General,,Big Muddy Film Festival,http://bigmuddyfilm.com/,https://filmfreeway.com/BigMuddyFilmFestival,,2/24/2020,3/1/2020,Carbondale,IL,6/27/2019,9/13/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
69,,"113 W. Front Street, Suite 105 Missoula, Montana 59802 United States",Documentary,Documentary,,Big Sky Documentary Film Festival,http://www.big...filmfest.org/,https://filmfreeway.com/BigSkyDocumentaryFilmFestival,,2/14/2020,2/23/2020,Missoula,MT,6/28/2019,10/4/2019,,X,x,,,x,,,,,,,,,,,,,,,,,,,,,,,
796,11,"420 Main Street West, Ashland, Wisconsin 54806",General,General,,Big Water Film Festival,http://www.bigwaterfilmfestival.org/,https://filmfreeway.com/BigWaterFilmFestival,,11/4/2020,11/7/2020,Ashland,WI,7/15/2020,7/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
70,,"20 West Ridge Road, Gary, Indiana 46408","Black, African, Afr. Am. (etc)",Black/African/African American,,Bill Johnson Black Film Festival,http://glentheater.wixsite.com/billjohnsonfilm,https://filmfreeway.com/BillJohnsonBlackFilmFestival,,2/21/2020,2/22/2020,Gary,IN,8/31/2019,12/29/2019,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
908,,"Hico, Texas 76457 United States",General,General,,Billy The Kid Film Festival,https://www.billythekidfilmfestival.com,https://filmfreeway.com/billythekidfilmfestival,,11/6/2020,11/7/2020,Hico,TX,3/31/2020,9/1/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
889,10,"114 East Catherine Street, Milford, Pennsylvania 18337 United States",General,General,,Black Bear Film Festival,http://blackbearfilmfestival.squarespace.com,https://filmfreeway.com/BlackBearFilmFestival,,tbd,tbd,Milford,PA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
783,,"304 8th Street Augusta, Georgia 30901 United States",General,General,,Black Cat Picture Show,http://www.lcnaugusta.com/black-cat-picture-show/,https://filmfreeway.com/BlackCatPictureShow,New Dates: Aug 20-27,8/21/2020,8/23/2020,Augusta ,GA,1/5/2020,5/24/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
71,8,"Gene Siskel Film Center 164 N State Street Chicago, IL 60601 United States","Black, African, Afr. Am. (etc)",Black/African/African American,,Black Harvest Film Festival,http://www.siskelfilmcenter.org/blackharvest,https://filmfreeway.com/BlackHarvestFilmFestival,,tbd,tbd,Chicago,IL,tbd,tbd,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
761,,"280 Main St. #15, Hill City SD 57745",General,General,,Black Hills Film Festival,https://www.blackhillsfilmfestival.org/,https://filmfreeway.com/BlackHillsFilmFestival,,2/20/2020,2/25/2020,Hill City,SD,9/16/2019,11/19/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
944,0,"474 24th Street, Oakland, California 94612 United States","Black, African, Afr. Am. (etc)","Black/African/African American, Women's",,Black Laurel Films,https://www.blacklaurelfilms.com,https://filmfreeway.com/blacklaurelfilms,,tbd,tbd,Oakland,CA,tbd,tbd,,,,,,,,x,,,x,,,,,,,,,,,,,,,,,,
72,,"21 Graham Ave, Cortland, NY 13045",General,General,,Blackbird Film Festival,https://www.blackbirdfilmfest.com/,https://filmfreeway.com/BlackbirdFilmFest,New Dates: Oct 1-4,5/1/2020,5/3/2020,Cortland,NY,2/22/2019,11/14/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
958,8,"3701 Chestnut Street, Philadelphia, Pennsylvania 19104 United States","Black, African, Afr. Am. (etc)","Black, African, Afr. Am. (etc)",,BlackStar Film Festival,https://www.blackstarfest.org,https://filmfreeway.com/BlackStarFest,"Moved to online, new dates: Aug 20-26",7/30/2020,8/2/2020,Philadelphia,PA,2/12/2020,4/13/2020,,,x,,,,,,,,x,,,,,,,,,,,,,,,,,,
73,10,"1318 Bay Street, Bellingham, Washington 98225",Horror,Horror,,Bleedingham Film Festival,https://bleedingham.com/,https://filmfreeway.com/BleedinghamFilmFestival,,10/24/2020,10/25/2020,Bellingham,WA,6/1/2020,9/27/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
74,8,"4255 West Colfax Avenue, Denver, Colorado 80204",Short,"Short, Misc. Niche",,Blisfest 333,https://www.blissfest333.com/,https://filmfreeway.com/Blissfest333,,tbd,tbd,Denver,CO,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,
862,9,"18 W Center St Logan, UT 84321 United States",General,General,,"Block Festival, The ",http://theblockfestival.org/,https://filmfreeway.com/theblock,,tbd,tbd,Logan,UT,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
75,,"1401 N. Sandburg Chicago, Illinois 60610",General,General,,Blow-Up Arthouse Film Festival,http://www.blowupfilmfest.com/,https://filmfreeway.com/blowupfilmfest,,11/8/2020,11/9/2020,Chicago,IL,9/3/2019,6/23/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
76,,"117 E Palatine Rd, 60067 Palatine, Illinois",General,General,,Blue Whiskey Independent Film Festival,https://www.bwiff.com/,https://filmfreeway.com/bluewhiskeyff,New Dates: Sep 10-16,7/17/2020,7/23/2020,Chicago,IL,11/29/2019,4/10/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
77,,"16910 NE 107th St Redmond, WA 98052",Horror,"Horror, Comedy",,"Bonebat ""Comedy of Horrors"" Film Festival",http://www.bonehand.com/bonebatff.html,https://filmfreeway.com/BoneBatComedyofHorrorsFilmFest,Postponed (most likely),4/11/2020,4/11/2020,Seattle,WA,3/1/2020,3/1/2020,,,,,,,,,,,,,,,,,,x,,,x,,,,,,,,
78,,"10150 Bonita Beach Road, Bonita Springs, FL 34135",General,General,,Bonita Springs International Film Festival,http://www.artcenterbonita.org/biff/,https://filmfreeway.com/BonitaSpringsInternationalFilmFestival,,2/27/2020,3/1/2020,Bonita Springs,FL,6/28/2019,10/18/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
901,,"345 Fannin Street, Beaumont, Texas 77701 United States",General,General,,Boomtown Film & Music Festival,http://www.boomtownfestival.com/wordpress,https://filmfreeway.com/BoomFest,,4/30/2020,5/2/2020,Beaumont,TX,11/18/2019,2/14/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
79,,"Borrego Springs, CA 92004",General,General,,Borrego Springs Film Festival,http://www.borregospringsfilmfestival.org/,https://filmfreeway.com/BorregoSpringsFilmFestival,,1/16/2020,1/20/2020,Borrego Springs,CA,7/1/2019,10/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
80,,"333 W. 23rd Street, New York, NY 10011 ","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,Bosnian-Herzegovinian Film Festival,https://www.bhffnyc.org/,https://www.bhffnyc.org/submit-your-film-1?mc_cid=d8ad601429&mc_eid=16ff1e0972,New Dates: Oct 28-31,4/8/2020,4/11/2020,New York,NY,2/15/2020,2/15/2020,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
81,10,"2 Boylston St. Ste. G-3 Boston, MA 02116 United States","Asian, As. Am. (etc)",Asian/Asian American,,Boston Asian American Film Festival,http://www.baaff.org/,https://filmfreeway.com/baaff,,tbd,tbd,Boston,MA,tbd,tbd,,,x,,,,,,,,,x,,,,,,,,,,,,,,,,,
82,11,"235 Highland Avenue, Somerville, MA 02143",Comedy,Comedy,,Boston Comedy Festival,http://www.bos...festival.com/,---,,tbd,tbd,Boston,MA,tbd,tbd,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,
83,9,"12 Marbee Rd., Rockport, MA 01966",General,General,,Boston Film Festival,http://www.bos...festival.org/,https://filmfreeway.com/BostonFilmFestival,,tbd,tbd,Boston,MA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
84,,"9A Hamilton Place Boston, MA 02108 United States",General,General,,Boston International Film Festival,http://www.bifilmfestival.com/,https://filmfreeway.com/BostonInternationalFilmFestival,Canceled,4/16/2020,4/21/2020,Boston,MA,8/2/2019,1/10/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
835,11,"6 Eastman Place, Suite 202 Melrose, MA 02176 United States",Children's,Children's,,Boston International Kids Film Festival,http://bikff.org/,https://filmfreeway.com/BostonInternationalKidsFilmFestival,,11/21/2020,11/22/2020,Melrose,MA,5/22/2020,8/28/2020,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
85,11,"1001 Watertown Street West Newton, MA 02465 United States",Jewish,Jewish,,Boston Jewish Film Festival,http://www.bjff.org/,https://filmfreeway.com/TheBostonJewishFilmFestival,,tbd,tbd,Boston,MA,tbd,tbd,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
86,9,"1510 Centre St Newton Boston, MA 02131 United States","Latino, Latin American (etc)",Latino/Latin American,,Boston Latino International Film Festival,http://www.bliff.org/,https://filmfreeway.com/BostonLatinoInternationalFilmFestival,Switched to virtual ,9/23/2020,9/27/2020,Boston,MA,3/30/2020,5/20/2020,,,x,,,,,,,,,,x,,,,,,,,,,,,,,,,
970,10,"955 Massachusetts Ave., Cambridge, MA 02139 United States","Muslim, Arab, Arab Am. (etc)","Muslim, Arab, Arab Am. (etc)",,Boston Palestine Film Festival,http://www.bostonpalestinefilmfest.org,https://filmfreeway.com/BostonPalestineFilmFestival,,10/16/2020,10/25/2020,Cambridge,MA,4/15/2020,4/15/2020,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,
87,,"21 Ballard Rd Derry, NH 03038 United States","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,Boston Sci-Fi Film Festival,http://www.bos...onsci-fi.com/,https://filmfreeway.com/BostonScienceFictionFilmFestival,,2/7/2020,2/17/2020,Boston,MA,6/21/2019,11/20/2019,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
88,,"55 Davis Square, Somerville, Massachusetts 02144",Short,Short,,Boston Short Film Festival,http://www.bostonshortfilmfestival.com/,https://filmfreeway.com/BostonShortFilmFestival,Postponed until 2021,6/13/2020,6/17/2020,Boston,MA,8/31/2019,5/14/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
89,3,"465 Huntington Ave, Boston, MA 02115","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,Boston Turkish Film Festival,http://www.bostonturkishfilmfestival.org/,---,,tbd,tbd,Boston,MA,tbd,tbd,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
90,,"Six Liberty Square Unit 287 Boston, MA 02109 United States",Underground,Underground,,Boston Underground Film Festival,http://bostonunderground.org/,https://filmfreeway.com/BostonUndergroundFilmFestival,Postponed,3/25/2020,3/29/2020,Boston,MA,6/30/2019,12/31/2019,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,
91,,"2338 Broadway Street Boulder, CO 80304 United States",General,General,,Boulder International Film Festival,http://www.biff1.com/,https://filmfreeway.com/BoulderInternationalFIlmFestival,,3/5/2020,3/8/2020,Boulder,CO,7/12/2019,10/11/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
92,4,"1910 W University Dr, Boise, ID 83725",Student,"Short, Student",,BoVi Film Festival,https://bovifilm.tk/,https://filmfreeway.com/bovifilmfest,,tbd,tbd,Boise,ID,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,
93,7,"1675 7th Street, #23302 Oakland, CA 94623-6009 United States",General,General,,Brainwash Movie Festival,http://www.brainwashm.com/,https://filmfreeway.com/BrainwashMovies,Drive-in,7/17/2020,7/25/2020,Oakland,CA,4/1/2020,5/22/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
94,9,"103 S. Harris Street, Suite 205 Breckenridge, CO 80424 United States",General,General,,Breckenridge Film Festival,https://www.breckfilmfest.org/,https://filmfreeway.com/breckfilmfest,Switched to drive-in & virtual Sept 17-Oct 4,9/17/2020,9/20/2020,Breckenridge,CO,2/7/2020,5/8/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
95,,"141 Bright St, Jersey City, NJ 07302",Short,Short,,"Brightside Film Festival, The ",http://www.brightsidetavernfilmfestival.com/,https://filmfreeway.com/TheBrightsideTavernShortsFest,,2/29/2020,3/1/2020,Jersey City,NJ,8/15/2019,1/26/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
96,9,"9854 National Blvd. #166 Los Angeles, CA 90034",Women's,"Women's, Comedy",,"Broad Humor Film Festival, The ",https://www.broadhumorfilmfest.com/,https://filmfreeway.com/TheBroadHumorFilmFestival,Canceled,9/3/2020,9/6/2020,Los Angeles,CA,2/1/2020,6/14/2020,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
97,,"4801 Fulton Industrial Blvd., Atlanta, Georgia 30336","Black, African, Afr. Am. (etc)",Black/African/African American,,BronzeLens Film Festival,https://bronzelens.com/,https://filmfreeway.com/BronzeLensFilmFestival,Switched to virtual Aug 11-16,8/26/2020,8/30/2020,Atlanta,GA,12/31/2019,4/30/2020,X,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
98,,"180 S. 4 Street Ste 2 S. Brooklyn, NY 11211 United States",General,General,,Brooklyn Film Festival,http://www.brooklynfilmfestival.org/,https://filmfreeway.com/BrooklynFilmFestival,Switched to online (free),5/29/2020,6/7/2020,Brooklyn,NY,11/30/2019,3/10/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
99,10,"265 Court Street, New York 11231",Horror,Horror,,Brooklyn Horror Fest,http://brooklynhorrorfest.com/,https://filmfreeway.com/BrooklynHorrorFest,Switched to virtual Oct 8-11,10/15/2020,10/22/2020,Brooklyn,NY,1/14/2020,8/14/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
776,7,"1109 Nostrand Ave, Brooklyn, NY 11225",Short,Short,,Brooklyn Short Film Festival,https://www.brooklynshortfilmfestival.com/,https://filmfreeway.com/BrooklynShorts,,tbd,tbd,Brooklyn,NY,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
789,8,"80 Wythe Avenue, New York 11249",Women's,Women's,,Brooklyn Women's Film Festival,http://www.brooklynwomensfilmfestival.com/,https://filmfreeway.com/BrooklynWomensFilmFestival,,tbd,tbd,Brooklyn,NY,tbd,tbd,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
100,8,"4901 Transit Road, Depew, New York 14043",General,General,,Buffalo Dreams Fantastic Film Festival,http://buffalodreamsfilmfest.com/,https://filmfreeway.com/BuffaloDreamsFantasticFilmFestival,,8/28/2020,9/3/2020,Depew,NY,2/15/2020,7/13/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
101,10,"3131 Sheridan Dr # 7 Amherst, NY, Amherst, NY 14226",General,General,,Buffalo International Film Festival,https://www.buffalofilm.org/,https://filmfreeway.com/buffalofilm,,10/8/2020,10/12/2020,Buffalo,NY,4/6/2020,6/22/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
102,9,"3840 E. Robinson Rd. Ste 166 Amherst, NY 14228 United States",General,General,,Buffalo Niagra Film Festival,thebnff.com,https://filmfreeway.com/BuffaloNiagaraInternationalFilmFestival,,tbd,tbd,Buffalo/Niagra,NY,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
103,,"2600 W. Olive Avenue, Burbank, CA 91505",General,General,,Burbank International Film Festival,https://www.burbankfilmfest.org/,https://filmfreeway.com/BurbankInternationalFilmFestival,Switched to virtual,9/9/2020,9/13/2020,Burbank,CA,12/31/2019,5/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
104,11,"1105 Euclid Avenue Northeast, Atlanta, Georgia 30307",Horror,Horror,,Buried Alive Film Festival,http://buriedalivefilmfest.com/,https://filmfreeway.com/BuriedAliveFIlmFestival,,11/12/2020,11/14/2020,Atlanta,GA,2/15/2020,9/20/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
105,10,"100 Bogart St Brooklyn, NY 11206",General,General,,Bushwick Film Festival,https://www.bushwickfilmfestival.com/,https://filmfreeway.com/BUSHWICKFILMFESTIVAL,Switched to virtual Oct 21-25,10/15/2020,10/18/2020,Brooklyn,NY,2/16/2020,7/12/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
106,,"210 S. Main Street, Helper, UT 84526",Misc. Niche,Misc. Niche,,Butch Cassidy Film Festival,http://helperartsfest.com/,https://filmfreeway.com/ButchCassidyFilmFestival,,2/3/2020,2/8/2020,Helper,UT,8/10/2019,11/30/2019,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
985,,"1515 12th Avenue, Seattle, Washington 98122 United States",Misc. Niche,Misc. Niche,,By Design Film Festival,https://nwfilmforum.org/festivals/bydesign-art-design-architecture-festival,https://filmfreeway.com/ByDesignFestival,Events canceled; digital programming TBD,3/20/2020,3/22/2020,Seattle,WA,12/1/2019,1/5/2020,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,
107,,"129 East Main Street Bozeman, MT 59715",General,General,,BZN Internatioanl Film Festival,http://bozemanfilmcelebration.com/,https://filmfreeway.com/WomenBIFF,New Dates: Aug 27-30,6/11/2020,6/14/2020,Bozeman ,CO,10/12/2019,1/10/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
108,,"145 Ninth St #350 San Francisco, California 94103 United States","Asian, As. Am. (etc)",Asian/Asian American,,CAAM Fest,https://caamfest.com/,https://filmfreeway.com/CAAMFest,New dates & switched to online: May 13-22,5/14/2020,5/24/2020,Bay Area,CA,10/25/2019,12/6/2019,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,
109,9,"23548 Calabasas Road, Calabasas, CA 91302",General,General,,Calabasas Film Festival,http://www.calabasasfilmfestival.com/,https://filmfreeway.com/CalabasasFilmFestival,Switched to drive-in & virtual,9/23/2020,9/27/2020,Calabasas,CA,2/14/2020,7/14/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
110,8,"Danville, CA 94526",General,General,,California Independent Film Festival,https://www.caiff.org/,https://filmfreeway.com/CaliforniaIndependentFilmFestival,Dates TBD,8/21/2020,8/29/2020,Danville,CA,2/15/2020,5/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
1000,,"1350 Main Street, Cambria, CA 93428 United States",Misc. Niche,Misc. Niche,,Cambria Film Festival,http://www.cambriafilmfestival.com,https://filmfreeway.com/CambriaFilmFestival,,2/6/2020,2/9/2020,Cambria,CA,9/30/2019,9/30/2019,,,x,,,,,,,,,,,,,,,,,,,,x,,,,,,
111,,"5 elm street, camden, me 04843",Documentary,Documentary,,Camden International Film Festival,https://pointsnorthinstitute.org/ciff/,https://filmfreeway.com/CamdenIFF,"Switched tio hybrid (virtual, in person, & drive-in) Oct 1-12",10/1/2020,10/4/2020,Camden,ME,3/9/2020,6/29/2020,,X,,,,x,,,,,,,,,,,,,,,,,,,,,,,
112,4,"605 Market Avenue North, Canton, OH 44702 United States",Short,Short,,Canton Film Festival,https://www.cantonfilm.com/,https://filmfreeway.com/CantonFilmFestival2019,,tbd,tbd,Canton,OH,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
823,0,"637 Main Street, Chatham, Cape Cod 02633",General,General,,Cape Cod International Film Festival,https://capecodfilmfest.squarespace.com,https://filmfreeway.com/CapeCodIFF,,tbd,tbd,Cape Cod,MA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
113,,"341 S. College Rd Ste. 11 PMB 3006 Wilmington, NC 28403 United States",General,General,,Cape Fear Independent Film Festival,http://www.cfifn.org/,https://filmfreeway.com/CapeFearIndependentFilmFestival,New Dates: July 30-Aug 1,6/18/2020,6/20/2020,Wilmington,NC,2/3/2020,5/18/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
798,8,"815 Brazos Street, Austin, Tx 78701 United States","Black, African, Afr. Am. (etc)",Black/African/African American,,Capital City Black Film Festival,http://www.capcitybff.com/,https://filmfreeway.com/CapitalCityBlackFilmFestival,,tbd,tbd,Austin,TX,tbd,tbd,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
